,Objective,Turbine Type,Setback Tip Height Multiplier,PPA Multiplier,Number of Turbines,Total Capacity (MW),AEP (GWh),AEP with Losses (GWh),Annual Cost ($MM),Annual Income ($MM),COE ($/MWh),Boundary Area (km^2),Available Area (km^2),Boundary Capacity Density (MW/km^2),Available Capactiy Density (MW/km^2),PPA ($/MWh),Profit ($MM)
120,profit,2,2.0,1.01,24.0,132.0,457.54870527537577,417.2844192111427,14.970872471247873,14.907409965617106,35.87690261608528,62.11826518311771,6.5675737417215325,2.124978854623173,20.098746537317044,35.72481808402741,-0.06346250563076697
121,profit,2,2.0,1.05,28.0,154.0,528.1459230245072,481.6690817983505,17.304498898077505,17.889027069449426,35.92611515248136,62.11826518311771,6.5675737417215325,2.4791419970603688,23.448537626869886,37.139662364582954,0.5845281713719219
122,profit,2,2.0,1.1,29.0,159.5,545.1582403415453,497.18431519148925,17.88744942363721,19.344555580091555,35.97750145586935,62.11826518311771,6.5675737417215325,2.5676827826696678,24.285985399258095,38.90821771527738,1.4571061564543433
123,profit,2,2.0,1.2,29.0,159.5,545.1582403415453,497.18431519148925,17.88744942363721,21.10315154191806,35.97750145586935,62.11826518311771,6.5675737417215325,2.5676827826696678,24.285985399258095,42.44532841666623,3.2157021182808467
124,profit,2,3.0,1.01,12.0,66.0,232.62233001162343,212.1515649706006,7.788612237321446,7.579076064816428,36.71249014071978,62.11826518311771,0.9238506225642356,1.0624894273115866,71.44012071649712,35.72481808402741,-0.20953617250501738
125,profit,2,3.0,1.05,12.0,66.0,232.62233001162343,212.1515649706006,7.788612237321446,7.87923749312599,36.71249014071978,62.11826518311771,0.9238506225642356,1.0624894273115866,71.44012071649712,37.139662364582954,0.09062525580454431
126,profit,2,3.0,1.1,12.0,66.0,232.62233001162343,212.1515649706006,7.788612237321446,8.254439278512942,36.71249014071978,62.11826518311771,0.9238506225642356,1.0624894273115866,71.44012071649712,38.90821771527738,0.46582704119149687
127,profit,2,3.0,1.2,12.0,66.0,232.62233001162343,212.1515649706006,7.788612237321446,9.004842849286845,36.71249014071978,62.11826518311771,0.9238506225642356,1.0624894273115866,71.44012071649712,42.44532841666623,1.2162306119653992
128,profit,3,0.0,1.01,27.0,189.0,688.5352347660211,627.9441341066113,17.286720580584703,17.45128771976951,27.529074071499792,62.11826518311771,62.11826518311771,3.0425833600286345,3.0425833600286345,27.79114696978229,0.16456713918481022
129,profit,3,0.0,1.05,36.0,252.0,904.2611050898643,824.6861278419562,22.866880436732753,23.82665549696663,27.727979972903082,62.11826518311771,62.11826518311771,4.056777813371513,4.056777813371513,28.891786453734063,0.9597750602338762
130,profit,3,0.0,1.1,44.0,308.0,1087.8209950069252,992.0927474463158,27.824941427939002,30.028252363494293,28.046713877872257,62.11826518311771,62.11826518311771,4.9582839941207375,4.9582839941207375,30.267585808673783,2.2033109355552902
131,profit,3,0.0,1.2,57.0,399.0,1367.366118792308,1247.0379003385851,35.87949444017157,41.17617453290891,28.77177544518084,62.11826518311771,62.11826518311771,6.423231537838228,6.423231537838228,33.01918451855321,5.29668009273734
132,profit,3,1.1,1.01,26.0,182.0,663.1868951648825,604.8264483903728,16.666750224168574,16.80882071842829,27.556252324156567,62.11826518311771,18.51486361673509,2.929895087434981,9.829940083139206,27.79114696978229,0.1420704942597188
133,profit,3,1.1,1.05,33.0,231.0,831.6857229529658,758.4973793331048,21.007134899015384,21.914344309408985,27.695725089367517,62.11826518311771,18.51486361673509,3.718712995590553,12.476462413215145,28.891786453734063,0.9072094103936031
134,profit,3,1.1,1.1,41.0,287.0,1015.2032611300766,925.8653741506298,25.965853841448094,28.023709659384046,28.04495617439916,62.11826518311771,18.51486361673509,4.620219176339778,15.501059361873363,30.267585808673783,2.057855817935951
135,profit,3,1.1,1.2,45.0,315.0,1101.6668989371135,1004.7202118306477,28.444596749606095,33.17504206395602,28.310963007083032,62.11826518311771,18.51486361673509,5.07097226671439,17.01335783620247,33.01918451855321,4.730445314349927
136,profit,3,2.0,1.01,16.0,112.0,411.8317613087908,375.5905663136172,10.485516409033067,10.438092628885496,27.91741153657647,62.11826518311771,4.562940222312614,1.80301236149845,24.545576874385517,27.79114696978229,-0.047423780147571114
137,profit,3,2.0,1.05,16.0,112.0,411.8317613087908,375.5905663136172,10.485516409033067,10.851482435970071,27.91741153657647,62.11826518311771,4.562940222312614,1.80301236149845,24.545576874385517,28.891786453734063,0.3659660269370042
138,profit,3,2.0,1.1,16.0,112.0,411.8317613087908,375.5905663136172,10.485516409033067,11.368219694825791,27.91741153657647,62.11826518311771,4.562940222312614,1.80301236149845,24.545576874385517,30.267585808673783,0.8827032857927233
139,profit,3,2.0,1.2,16.0,112.0,411.8317613087908,375.5905663136172,10.485516409033067,12.401694212537224,27.91741153657647,62.11826518311771,4.562940222312614,1.80301236149845,24.545576874385517,33.01918451855321,1.916177803504156
140,profit,3,3.0,1.01,10.0,70.0,258.5741460725555,235.8196212181706,6.727252639261525,6.553697751632569,28.527111546149705,62.11826518311771,0.1212369391557932,1.1268827259365313,577.3817822144771,27.79114696978229,-0.17355488762895482
141,profit,3,3.0,1.05,10.0,70.0,258.5741460725555,235.8196212181706,6.727252639261525,6.813250137835839,28.527111546149705,62.11826518311771,0.1212369391557932,1.1268827259365313,577.3817822144771,28.891786453734063,0.08599749857431464
142,profit,3,3.0,1.1,10.0,70.0,258.5741460725555,235.8196212181706,6.727252639261525,7.137690620589927,28.527111546149705,62.11826518311771,0.1212369391557932,1.1268827259365313,577.3817822144771,30.267585808673783,0.41043798132840265
143,profit,3,3.0,1.2,10.0,70.0,258.5741460725555,235.8196212181706,6.727252639261525,7.786571586098101,28.527111546149705,62.11826518311771,0.1212369391557932,1.1268827259365313,577.3817822144771,33.01918451855321,1.059318946836577
